product_id,product_name,main_category,sub_category,actual_price,discounted_price,discount_percentage,rating,rating_count
B07SLNG3LW,"inalsa vacuum cleaner wet and dry micro wd10 with 3in1 multifunction wet/dry/blowing| 14kpa suction and impact resistant polymer tank,(yellow/black)",home&kitchen,kitchen&homeappliances,117.7,43.55,63.0,3.9,8095.0
B07SPVMSC6,bajaj frore 1200 mm ceiling fan (brown),home&kitchen,"heating,cooling&airquality",30.41,16.12,47.0,4.1,9349.0
B07SRM58TP,"agaro regal 800 watts handheld vacuum cleaner, lightweight & durable body, small/mini size ( black)",home&kitchen,kitchen&homeappliances,24.0,18.96,21.0,4.0,14368.0
B07SY4C3TD,hp gt 53 xl cartridge ink,computers&accessories,"printers,inks&accessories",8.27,6.78,18.0,4.4,3219.0
B07SYYVP69,"ibell sek170bm premium electric kettle, 1.7 litre, stainless steel with coating,1500w auto cut-off, silver with black",home&kitchen,kitchen&homeappliances,22.29,9.14,59.0,3.9,710.0
B07T4D9FNY,"ibell sek15l premium 1.5 litre stainless steel electric kettle,1500w auto cut-off feature,silver with black",home&kitchen,kitchen&homeappliances,17.03,7.67,55.0,4.0,2198.0
B07T5DKR5D,"zebronics zeb-bro in ear wired earphones with mic, 3.5mm audio jack, 10mm drivers, phone/tablet compatible(black)",electronics,"headphones,earbuds&accessories",4.56,1.69,63.0,3.5,21764.0
B07T9FV9YP,redgear cloak wired rgb wired over ear gaming headphones with mic for pc,computers&accessories,accessories&peripherals,20.57,8.64,58.0,4.0,13199.0
B07TC9F7PN,racold eterno pro 25l vertical 5 star storage water heater (geyser) with free standard installation and free installation pipes,home&kitchen,"heating,cooling&airquality",193.19,98.53,49.0,4.2,3195.0
B07TCN5VR9,boult audio bassbuds x1 in-ear wired earphones with 10mm extra bass driver and hd sound with mic(black),electronics,"headphones,earbuds&accessories",11.42,3.77,67.0,3.9,77027.0
B07TMCXRFV,"esr screen protector compatible with ipad pro 11 inch (2022/2021/2020/2018) and ipad air 5/4 (2022/2020, 10.9 inch), tempered-glass film with alignment frame, scratch resistant, hd clarity, 2 pack",computers&accessories,accessories&peripherals,18.28,14.08,23.0,4.5,16680.0
B07TR5HSR9,memeho® smart standard multi-purpose laptop table with dock stand/study table/bed table/foldable and portable/ergonomic & rounded edges/non-slip legs/engineered wood with cup holder (black),computers&accessories,accessories&peripherals,17.14,7.54,56.0,4.3,25903.0
B07TTSS5MP,lifelong llmg74 750 watt mixer grinder with 3 jars (white and grey),home&kitchen,kitchen&homeappliances,37.72,20.74,45.0,3.8,1846.0
B07TXCY3YK,"butterfly hero mixer grinder, 500w, 3 jars (grey)",home&kitchen,kitchen&homeappliances,44.57,25.41,43.0,3.9,11004.0
B07V5YF4ND,lohaya lcd/led remote compatible for sony bravia smart lcd led uhd oled qled 4k ultra hd tv remote control with youtube & netflix function [ compatible for sony tv remote control ],electronics,"hometheater,tv&video",13.71,3.43,75.0,3.5,466.0
B07V82W5CN,"hp usb wireless spill resistance keyboard and mouse set with 10m working range 2.4g wireless technology / 3 years warranty (4sc12pa), black",computers&accessories,accessories&peripherals,25.13,15.33,39.0,4.0,7113.0
B07VJ9ZTXS,aine hdmi male to vga female video converter adapter cable (black),electronics,"hometheater,tv&video",6.85,3.42,50.0,4.0,171.0
B07VNFP3C2,"prestige 1.5 litre kettle 1500-watts, red",home&kitchen,kitchen&homeappliances,14.23,8.54,40.0,3.9,31783.0
B07VQGVL68,glun multipurpose portable electronic digital weighing scale weight machine (10 kg - with back light),home&kitchen,kitchen&homeappliances,5.7,3.37,41.0,3.9,44994.0
B07VSG5SXZ,"zebronics haa2021 hdmi version 2.1 cable with 8k @ 60hz, 4k @ 120hz, earc & cec support, 3d compatible, 2 meters length, 48gbps max and gold-plated connectors",electronics,"hometheater,tv&video",17.14,7.2,58.0,4.1,24.0
B07VTFN6HM,"western digital wd 2tb my passport portable hard disk drive, usb 3.0 with  automatic backup, 256 bit aes hardware encryption,password protection,compatible with windows and mac, external hdd-black",computers&accessories,externaldevices&datastorage,84.03,63.86,24.0,4.4,73005.0
B07VV37FT4,classmate octane neon- 25 blue gel pens | smooth writing pens| water-proof ink for smudge-free writing| preferred by students for exam & class notes| study at home essential,officeproducts,officepaperproducts,2.86,2.86,0.0,4.2,2628.0
B07VVXJ2P5,svm products unbreakable set top box stand with dual remote holder (black),electronics,"hometheater,tv&video",4.56,1.09,76.0,3.6,1796.0
B07VX71FZP,"amazon brand - solimo 2000/1000 watts room heater with adjustable thermostat (isi certified, white colour, ideal for small to medium room/area)",home&kitchen,"heating,cooling&airquality",22.86,13.72,40.0,4.0,18543.0
B07VZH6ZBB,crompton solarium qube 15-l 5 star rated storage water heater (geyser) with free installation and connection pipes (white and black),home&kitchen,"heating,cooling&airquality",142.9,88.6,38.0,4.0,5160.0
B07VZYMQNZ,"borosil rio 1.5 l electric kettle, stainless steel inner body, boil water for tea, coffee, soup, silver",home&kitchen,kitchen&homeappliances,16.46,13.5,18.0,4.2,1527.0
B07W14CHV8,"carecase® optical bay 2nd hard drive caddy, 9.5 mm cd/dvd drive slot for ssd and hdd",computers&accessories,accessories&peripherals,9.13,2.28,75.0,4.1,7333.0
B07W4HTS8Q,activa instant 3 ltr 3 kva special anti rust coated tank geyser with full abs body with 5 year warranty premium (white),home&kitchen,"heating,cooling&airquality",43.33,21.66,50.0,3.8,3842.0
B07W6VWZ8C,"infinity (jbl fuze pint, wireless ultra portable mini speaker with mic, deep bass, dual equalizer, bluetooth 5.0 with voice assistant support for mobiles (black)",electronics,homeaudio,22.85,10.28,55.0,4.1,30469.0
B07W7Z6DVL,"infinity (jbl fuze 100, wireless portable bluetooth speaker with mic, deep bass, dual equalizer, ipx7 waterproof, rugged fabric design (black)",electronics,homeaudio,34.29,17.14,50.0,4.1,25262.0
B07W9KYT62,"tp-link ac1200 archer a6 smart wifi, 5ghz gigabit dual band mu-mimo wireless internet router, long range coverage by 4 antennas, qualcomm chipset",computers&accessories,networkingdevices,45.72,28.35,38.0,4.4,12679.0
B07WDK3ZS2,"iqoo z6 pro 5g by vivo (legion sky, 8gb ram, 128gb storage) | snapdragon 778g 5g | 66w flashcharge | 1300 nits peak brightness | hdr10+",electronics,mobiles&accessories,342.85,240.0,30.0,4.3,9499.0
B07WDK3ZS6,"iqoo z6 lite 5g by vivo (mystic night, 6gb ram, 128gb storage) | world's first snapdragon 4 gen 1 | 120hz refresh rate | 5000mah battery | travel adapter to be purchased separately",electronics,mobiles&accessories,217.2,178.11,18.0,4.1,19252.0
B07WDKLDRX,"iqoo neo 6 5g (dark nova, 8gb ram, 128gb storage) | snapdragon® 870 5g | 80w flashcharge",electronics,mobiles&accessories,400.12,332.1,17.0,4.4,20311.0
B07WDKLRM4,"iqoo z6 44w by vivo (lumina blue, 4gb ram, 128gb storage) | 6.44"" fhd+ amoled display | 50% charge in just 27 mins | in-display fingerprint scanning",electronics,mobiles&accessories,228.63,160.04,30.0,4.1,19252.0
B07WFPMGQQ,"iqoo z6 pro 5g by vivo (legion sky, 6gb ram, 128gb storage) | snapdragon 778g 5g | 66w flashcharge | 1300 nits peak brightness | hdr10+",electronics,mobiles&accessories,319.99,227.19,29.0,4.3,9499.0
B07WG8PDCW,"ptron bullet pro 36w pd quick charger, 3 port fast car charger adapter - compatible with all smartphones & tablets (black)",electronics,mobiles&accessories,14.85,4.01,73.0,4.0,14282.5
B07WGMMQGP,"iqoo vivo z6 5g (chromatic blue, 6gb ram, 128gb storage) | snapdragon 695-6nm processor | 120hz fhd+ display | 5000mah battery",electronics,mobiles&accessories,240.07,189.65,21.0,4.0,21350.0
B07WGPBXY9,"pigeon by stovekraft quartz electric kettle (14299) 1.7 litre with stainless steel body, used for boiling water, making tea and coffee, instant noodles, soup etc. 1500 watt (silver)",home&kitchen,kitchen&homeappliances,14.28,10.28,28.0,3.9,17424.0
B07WGPKMP5,"iqoo z6 44w by vivo (raven black, 6gb ram, 128gb storage) | 6.44"" fhd+ amoled display | 50% charge in just 27 mins | in-display fingerprint scanning",electronics,mobiles&accessories,240.07,177.65,26.0,4.1,19253.0
B07WGPKTS4,"iqoo z6 44w by vivo (raven black, 4gb ram, 128gb storage) | 6.44"" fhd+ amoled display | 50% charge in just 27 mins | in-display fingerprint scanning",electronics,mobiles&accessories,228.63,160.04,30.0,4.1,19252.0
B07WHQBZLS,"iqoo vivo z6 5g (chromatic blue, 8gb ram, 128gb storage) | snapdragon 695-6nm processor | 120hz fhd+ display | 5000mah battery",electronics,mobiles&accessories,251.4,206.14,18.0,4.0,21350.0
B07WHQWXL7,"iqoo z6 44w by vivo (lumina blue, 6gb ram, 128gb storage) | 6.44"" fhd+ amoled display | 50% charge in just 27 mins | in-display fingerprint scanning",electronics,mobiles&accessories,240.07,177.65,26.0,4.1,19252.0
B07WHS7MZ1,"iqoo 9 se 5g (sunset sierra, 8gb ram, 128gb storage) | qualcomm snapdragon 888 | 66w flash charge",electronics,mobiles&accessories,457.18,342.88,25.0,4.3,8399.0
B07WHSJXLF,"iqoo z6 pro 5g by vivo (phantom dusk, 8gb ram, 128gb storage) | snapdragon 778g 5g | 66w flashcharge | 1300 nits peak brightness | hdr10+",electronics,mobiles&accessories,342.85,240.0,30.0,4.3,9499.0
B07WJV6P1R,"iqoo z6 lite 5g by vivo (stellar green, 6gb ram, 128gb storage) | world's first snapdragon 4 gen 1 | 120hz refresh rate | 5000mah battery | travel adapter to be purchased separately",electronics,mobiles&accessories,217.2,178.11,18.0,4.1,19252.0
B07WJWRNVK,"iqoo vivo z6 5g (dynamo black, 6gb ram, 128gb storage) | snapdragon 695-6nm processor | 120hz fhd+ display | 5000mah battery",electronics,mobiles&accessories,239.96,189.57,21.0,4.0,21350.0
B07WJXCTG9,"pigeon by stovekraft amaze plus electric kettle (14313) with stainless steel body, 1.8 litre, used for boiling water, making tea and coffee, instant noodles, soup etc. 1500 watt (silver)",home&kitchen,kitchen&homeappliances,15.38,8.0,48.0,3.9,8446.0
B07WKB69RS,"lifelong llwh106 flash 3 litres instant water heater for home use, 8 bar pressure,power on/off indicator and advanced safety, (3000w, isi certified, 2 years warranty)",home&kitchen,"heating,cooling&airquality",63.45,24.11,62.0,4.0,5292.0
B07WKBD37W,"esnipe mart worldwide travel adapter with build in dual usb charger ports with 125v 6a, 250v protected electrical plug for laptops, cameras (white)",homeimprovement,electrical,11.42,4.91,57.0,4.0,2581.0
B07WMS7TWB,"pigeon by stovekraft amaze plus electric kettle (14289) with stainless steel body, 1.5 litre, used for boiling water, making tea and coffee, instant noodles, soup etc. 1500 watt (silver)",home&kitchen,kitchen&homeappliances,14.23,7.4,48.0,3.9,123365.0
B07WNK1FFN,"agaro esteem multi kettle 1.2 litre, 600w with 3 heating modes & rapid boil technology",home&kitchen,kitchen&homeappliances,19.42,14.37,26.0,4.2,2891.0
B07WVQG8WZ,black+decker handheld portable garment steamer 1500 watts with anti calc (violet),home&kitchen,kitchen&homeappliances,57.1,37.69,34.0,3.8,1393.0
B07X2L5Z8C,"logitech pebble m350 wireless mouse with bluetooth or usb - silent, slim computer mouse with quiet click for laptop, notebook, pc and mac - graphite",computers&accessories,accessories&peripherals,26.24,17.05,35.0,4.6,10652.0
B07X963JNS,"urbn 10000 mah lithium power bank upr10k with 12 watt fast charging, blue",electronics,mobiles&accessories,28.57,10.28,64.0,4.0,36384.0
B07XCM6T4N,striff adjustable laptop tabletop stand patented riser ventilated portable foldable compatible with macbook notebook tablet tray desk table book with free phone stand (black),computers&accessories,accessories&peripherals,17.14,3.94,77.0,4.3,24791.0
B07XJWTYM2,"realme buds wireless in ear bluetooth earphones with mic, 11.2mm bass boost driver, magnetic fast pair, fast charging and 12 hrs playtime (yellow)",electronics,"headphones,earbuds&accessories",22.85,19.2,16.0,4.1,72563.0
B07XJYYH7L,"wecool nylon braided multifunction fast charging cable for android smartphone, ios and type c usb devices, 3 in 1 charging cable, 3a, (3 feet) (black)",computers&accessories,accessories&peripherals,11.42,3.77,67.0,3.3,9792.0
B07XLCFSSN,"amazonbasics nylon braided usb-c to lightning cable, fast charging mfi certified smartphone, iphone charger (6-foot, dark grey)",computers&accessories,accessories&peripherals,21.72,10.21,53.0,4.4,13552.0
B07XLML2YS,tp-link tapo 360° 2mp 1080p full hd pan/tilt home security wi-fi smart camera| alexa enabled| 2-way audio| night vision| motion detection| sound and light alarm| indoor cctv (tapo c200) white,electronics,cameras&photography,37.72,28.66,24.0,4.2,93112.0
B07Y1RCCW5,"zigma winotek winotek sun instant water geyser, water heater, portable water heater, geysers made of first class abs plastic, automatic reset model, ae10-3 w (yellow)",home&kitchen,"heating,cooling&airquality",29.15,13.7,53.0,3.8,1181.0
B07Y5FDPKV,kent 16051 hand blender 300 w | 5 variable speed control | multiple beaters & dough hooks | turbo function,home&kitchen,kitchen&homeappliances,27.44,20.03,27.0,4.2,14160.0
B07Y9PY6Y1,"sujata powermatic plus, juicer mixer grinder with chutney jar, 900 watts, 3 jars (white)",home&kitchen,kitchen&homeappliances,100.83,74.62,26.0,4.5,5137.0
B07YC8JHMB,"aquasure from aquaguard amaze ro+uv+mtds,7l storage water purifier,suitable for borewell,tanker,municipal water (grey) from eureka forbes",home&kitchen,kitchen&homeappliances,182.92,93.29,49.0,3.9,18497.0
B07YCBSCYB,amazonbasics induction cooktop 1600 watt (black),home&kitchen,kitchen&homeappliances,37.73,23.01,39.0,4.2,780.0
B07YFWVRCM,"imou 360° 1080p full hd security camera, human detection, motion tracking, 2-way audio, night vision, dome camera with wifi & ethernet connection, alexa google assistant, up to 256gb sd card support",electronics,cameras&photography,85.74,26.58,69.0,4.1,5554.0
B07YL54NVJ,"brand conquer 6 in 1 with otg, sd card reader, usb type c, usb 3.0 and micro usb, for memory card | portable card reader | compatible with tf, sd, micro sd, sdhc, sdxc, mmc, rs-mmc, micro sdxc",computers&accessories,externaldevices&datastorage,11.42,6.28,45.0,4.3,7758.0
B07YNHCW6N,robustrion smart trifold hard back flip stand case cover for apple ipad 10.2 cover ipad 9th generation cover 2021 8th gen 2020 7th gen 2019 generation case - black,computers&accessories,accessories&peripherals,28.57,6.29,78.0,4.3,5556.0
B07YNTJ8ZM,"zebronics zeb-county 3w wireless bluetooth portable speaker with supporting carry handle, usb, sd card, aux, fm & call function. (green)",electronics,homeaudio,11.42,6.28,45.0,3.9,64705.0
B07YQ5SN4H,cello non-stick aluminium sandwich gas toaster(black),home&kitchen,kitchen&homeappliances,6.8,3.4,50.0,4.0,314.0
B07YR26BJ3,kent 16052 elegant electric glass kettle 1.8l 2000 w | blue led illumination | borosilicate glass body | boil drying protection | used as boiler | milk | tea | water & soup | 1 year warranty,home&kitchen,kitchen&homeappliances,22.86,13.72,40.0,4.0,14030.0
B07YSJ7FF1,crompton brio 1000-watts dry iron with weilburger coating (sky blue and white),home&kitchen,kitchen&homeappliances,12.58,7.42,41.0,4.0,3271.0
B07YTNKVJQ,mi xiaomi usb type c hypercharge cable 6a 100cm sturdy and durable black supports 120w hypercharging,computers&accessories,accessories&peripherals,14.85,5.64,62.0,4.3,30411.0
B07YWS9SP9,"zebronics, zeb-nc3300 usb powered laptop cooling pad with dual fan, dual usb port and blue led lights",computers&accessories,accessories&peripherals,11.42,6.85,40.0,4.0,7601.0
B07YY1BY5B,"noise colorfit pro 2 full touch control smart watch with 35g weight & upgraded lcd display,ip68 waterproof,heart rate monitor,sleep & step tracker,call & message alerts & long battery life (jet black)",electronics,wearabletechnology,57.15,17.15,70.0,4.0,92588.0
B07YZG8PPY,tata sky hd connection with 1 month basic package and free installation,electronics,"hometheater,tv&video",26.28,14.19,46.0,4.3,7636.0
B07Z1X6VFC,"aircase protective laptop bag sleeve fits upto 13.3"" laptop/ macbook, wrinkle free, padded, waterproof light neoprene case cover pouch, for men & women, black- 6 months warranty",computers&accessories,accessories&peripherals,11.42,5.14,55.0,4.4,9940.0
B07Z1YVP72,"aircase protective laptop bag sleeve fits upto 15.6"" laptop/ macbook, wrinkle free, padded, waterproof light neoprene case cover pouch, for men & women, black- 6 months warranty",computers&accessories,accessories&peripherals,11.42,5.14,55.0,4.3,11330.0
B07Z1Z77ZZ,"aircase protective laptop bag sleeve fits upto 14.1"" laptop/ macbook, wrinkle free, padded, waterproof light neoprene case cover pouch, for men & women, black- 6 months warranty",computers&accessories,accessories&peripherals,11.42,5.14,55.0,4.3,9701.0
B07Z3K96FR,robustrion tempered glass screen protector for ipad 10.2 inch 9th gen generation 2021 8th gen 2020 7th gen 2019,computers&accessories,accessories&peripherals,17.14,4.63,73.0,4.1,5730.0
B07Z51CGGH,"eureka forbes wet & dry ultimo 1400 watts multipurpose vacuum cleaner,power suction & blower with 20 litres tank capacity,6 accessories,1 year warranty,compact,light weight & easy to use (red)",home&kitchen,kitchen&homeappliances,114.31,62.87,45.0,3.8,4353.0
